,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23,2018-01-24,211.6259964,2000,-300.0584099,358.7259574,211.6259964,211.6259964,-178.7221915,-178.7221915,-178.7221915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886623,-6.874886623,-6.874886623,-171.8473049,-171.8473049,-171.8473049,0,0,0,32.90380488
24,2018-01-25,211.7331414,2000,-342.8851714,307.2574089,211.7331414,211.7331414,-208.8814146,-208.8814146,-208.8814146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74206177,-38.74206177,-38.74206177,-170.1393529,-170.1393529,-170.1393529,0,0,0,2.851726784
25,2018-01-26,211.8402864,2000,-338.2466822,351.8166326,211.8402864,211.8402864,-196.8106626,-196.8106626,-196.8106626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.23460952,-28.23460952,-28.23460952,-168.5760531,-168.5760531,-168.5760531,0,0,0,15.02962382
26,2018-01-27,211.9474314,2000,-140.5972671,530.1124803,211.9474314,211.9474314,-15.17770882,-15.17770882,-15.17770882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0203959,152.0203959,152.0203959,-167.1981048,-167.1981048,-167.1981048,0,0,0,196.7697226
27,2018-01-28,212.0545764,2000,-47.38779107,599.5540866,212.0545764,212.0545764,65.84026277,65.84026277,65.84026277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8825316,231.8825316,231.8825316,-166.0422688,-166.0422688,-166.0422688,0,0,0,277.8948392
28,2018-01-29,212.1617214,2000,-520.0027632,142.9421699,212.1617214,212.1617214,-400.210458,-400.210458,-400.210458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-165.1398772,-165.1398772,-165.1398772,0,0,0,0
29,2018-01-30,212.2688664,2000,-354.0874123,305.7098425,212.2688664,212.2688664,-239.4962442,-239.4962442,-239.4962442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-164.5154554,-164.5154554,-164.5154554,0,0,0,0
30,2018-01-31,212.3760113,2000,-303.6805457,364.4486684,212.3760113,212.3760113,-171.060396,-171.060396,-171.060396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886623,-6.874886623,-6.874886623,-164.1855094,-164.1855094,-164.1855094,0,0,0,41.3156153
31,2018-02-01,212.4831562,2000,-304.4562216,353.0846339,212.4831562,212.4831562,-202.899584,-202.899584,-202.899584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74206177,-38.74206177,-38.74206177,-164.1575222,-164.1575222,-164.1575222,0,0,0,9.583572231
32,2018-02-02,212.5903011,2000,-335.9928381,332.3908605,212.5903011,212.5903011,-192.6638123,-192.6638123,-192.6638123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.23460952,-28.23460952,-28.23460952,-164.4292028,-164.4292028,-164.4292028,0,0,0,19.92648878
