,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
33,2018-02-03,415.2814607,4400,183.4820571,616.7128479,415.2814607,415.2814607,-12.96559417,-12.96559417,-12.96559417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-189.3267831,-189.3267831,-189.3267831,0,0,0,402.3158665
34,2018-02-04,415.311814,4400,233.3052568,700.5296324,415.311814,415.311814,51.20180244,51.20180244,51.20180244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-189.0308253,-189.0308253,-189.0308253,0,0,0,466.5136164
35,2018-02-05,415.3421673,4400,-427.6234352,10.70472281,415.3421673,415.3421673,-639.3834863,-639.3834863,-639.3834863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-188.2589011,-188.2589011,-188.2589011,0,0,0,0
36,2018-02-06,415.3725206,4400,30.91374708,464.5534555,415.3725206,415.3725206,-171.1663409,-171.1663409,-171.1663409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-187.0054725,-187.0054725,-187.0054725,0,0,0,244.2061797
37,2018-02-07,415.4028739,4400,47.65742668,472.7864092,415.4028739,415.4028739,-157.871972,-157.871972,-157.871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-185.2749382,-185.2749382,-185.2749382,0,0,0,257.530902
38,2018-02-08,415.4332273,4400,9.040705548,458.8788887,415.4332273,415.4332273,-174.7277405,-174.7277405,-174.7277405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-183.0805805,-183.0805805,-183.0805805,0,0,0,240.7054868
39,2018-02-09,415.4635806,4400,8.330276766,431.467681,415.4635806,415.4635806,-197.5074216,-197.5074216,-197.5074216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-180.4432523,-180.4432523,-180.4432523,0,0,0,217.956159
40,2018-02-10,415.4939339,4400,184.0578645,626.8751934,415.4939339,415.4939339,-1.028671208,-1.028671208,-1.028671208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-177.3898601,-177.3898601,-177.3898601,0,0,0,414.4652627
41,2018-02-11,415.5242872,4400,272.959477,695.9057903,415.5242872,415.5242872,66.28091944,66.28091944,66.28091944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-173.9517083,-173.9517083,-173.9517083,0,0,0,481.8052067
42,2018-02-12,415.5546406,4400,-437.9776073,1.1726034,415.5546406,415.5546406,-621.2873549,-621.2873549,-621.2873549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-170.1627697,-170.1627697,-170.1627697,0,0,0,0
43,2018-02-13,415.5849939,4400,66.70082464,487.4173757,415.5849939,415.5849939,-150.2188208,-150.2188208,-150.2188208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-166.0579523,-166.0579523,-166.0579523,0,0,0,265.3661731
44,2018-02-14,415.6153472,4400,69.79011431,499.6805959,415.6153472,415.6153472,-134.2684627,-134.2684627,-134.2684627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-161.6714289,-161.6714289,-161.6714289,0,0,0,281.3468845
45,2018-02-15,415.6457005,4400,318.4330501,744.6635313,415.6457005,415.6457005,119.2615045,119.2615045,119.2615045,0,0,0,0,0,0,0,0,0,267.9437585,267.9437585,267.9437585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.9437585,267.9437585,267.9437585,0,0,0,8.352840084,8.352840084,8.352840084,-157.035094,-157.035094,-157.035094,0,0,0,534.9072051
46,2018-02-16,415.6760538,4400,347.4820522,797.1273812,415.6760538,415.6760538,158.0134218,158.0134218,158.0134218,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,-17.06416925,-17.06416925,-17.06416925,-152.177208,-152.177208,-152.177208,0,0,0,573.6894757
47,2018-02-17,415.7064072,4400,546.9266146,982.8355526,415.7064072,415.7064072,356.4947103,356.4947103,356.4947103,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,176.3611889,176.3611889,176.3611889,-147.1212776,-147.1212776,-147.1212776,0,0,0,772.2011175
48,2018-02-18,415.7367605,4400,348.480131,785.6211536,415.7367605,415.7367605,157.6584514,157.6584514,157.6584514,0,0,0,0,0,0,0,0,0,59.31104059,59.31104059,59.31104059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.31104059,59.31104059,59.31104059,0,0,0,240.2326277,240.2326277,240.2326277,-141.8852169,-141.8852169,-141.8852169,0,0,0,573.3952119
49,2018-02-19,415.7671138,4400,-379.1880059,47.81568411,415.7671138,415.7671138,-587.6054032,-587.6054032,-587.6054032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-136.480818,-136.480818,-136.480818,0,0,0,0
50,2018-02-20,415.7974671,4400,73.35250315,535.6233897,415.7974671,415.7974671,-115.0744202,-115.0744202,-115.0744202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-130.9135517,-130.9135517,-130.9135517,0,0,0,300.7230469
51,2018-02-21,415.8278204,4400,109.1319449,538.8266023,415.8278204,415.8278204,-97.77973885,-97.77973885,-97.77973885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-125.182705,-125.182705,-125.182705,0,0,0,318.0480816
52,2018-02-22,415.8581738,4400,82.6184865,524.1254962,415.8581738,415.8581738,-110.9290079,-110.9290079,-110.9290079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840083,8.352840083,8.352840083,-119.281848,-119.281848,-119.281848,0,0,0,304.9291659
