,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2018-01-11,414.5833343,1900,28.0734537,457.5821301,414.5833343,414.5833343,-178.2824574,-178.2824574,-178.2824574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-186.6352975,-186.6352975,-186.6352975,0,0,0,236.3008769
11,2018-01-12,414.6136876,1900,-16.12223856,435.8153303,414.6136876,414.6136876,-199.9355822,-199.9355822,-199.9355822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-182.8714129,-182.8714129,-182.8714129,0,0,0,214.6781054
12,2018-01-13,414.6440409,1900,206.1386202,642.2630269,414.6440409,414.6440409,-3.119898167,-3.119898167,-3.119898167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-179.4810871,-179.4810871,-179.4810871,0,0,0,411.5241427
13,2018-01-14,414.6743942,1900,246.6965933,698.9674761,414.6743942,414.6743942,63.70169485,63.70169485,63.70169485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-176.5309329,-176.5309329,-176.5309329,0,0,0,478.3760891
14,2018-01-15,414.7047476,1900,-434.0274759,-1.824868592,414.7047476,414.7047476,-625.1975751,-625.1975751,-625.1975751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-174.0729899,-174.0729899,-174.0729899,0,0,0,0
15,2018-01-16,414.7351009,1900,26.95428014,469.6062735,414.7351009,414.7351009,-156.3044378,-156.3044378,-156.3044378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-172.1435693,-172.1435693,-172.1435693,0,0,0,258.4306631
16,2018-01-17,414.7654542,1900,53.08330945,496.2735315,414.7654542,414.7654542,-143.3596227,-143.3596227,-143.3596227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-170.7625889,-170.7625889,-170.7625889,0,0,0,271.4058315
17,2018-01-18,414.7958075,1900,35.83740386,460.6389914,414.7958075,414.7958075,-161.5805657,-161.5805657,-161.5805657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840085,8.352840085,8.352840085,-169.9334057,-169.9334057,-169.9334057,0,0,0,253.2152419
18,2018-01-19,414.8261608,1900,18.0410868,441.5566236,414.8261608,414.8261608,-186.7073093,-186.7073093,-186.7073093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-169.6431401,-169.6431401,-169.6431401,0,0,0,228.1188515
19,2018-01-20,414.8565142,1900,189.180628,646.488862,414.8565142,414.8565142,6.497722138,6.497722138,6.497722138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-169.8634668,-169.8634668,-169.8634668,0,0,0,421.3542363
20,2018-01-21,414.8868675,1900,267.2459034,698.4126339,414.8868675,414.8868675,69.68078988,69.68078988,69.68078988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-170.5518378,-170.5518378,-170.5518378,0,0,0,484.5676574
21,2018-01-22,414.9172208,1900,-414.6012293,6.351800793,414.9172208,414.9172208,-622.7776726,-622.7776726,-622.7776726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-171.6530874,-171.6530874,-171.6530874,0,0,0,0
22,2018-01-23,414.9475741,1900,37.74189412,459.5618249,414.9475741,414.9475741,-157.2622264,-157.2622264,-157.2622264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-173.1013579,-173.1013579,-173.1013579,0,0,0,257.6853477
23,2018-01-24,414.9779274,1900,63.15399507,502.7505277,414.9779274,414.9779274,-147.4193134,-147.4193134,-147.4193134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-174.8222796,-174.8222796,-174.8222796,0,0,0,267.558614
24,2018-01-25,415.0082808,1900,32.42342817,449.2315146,415.0082808,415.0082808,-168.3824869,-168.3824869,-168.3824869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840083,8.352840083,8.352840083,-176.735327,-176.735327,-176.735327,0,0,0,246.6257939
25,2018-01-26,415.0386341,1900,13.0535925,432.7017682,415.0386341,415.0386341,-195.8204435,-195.8204435,-195.8204435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-178.7562743,-178.7562743,-178.7562743,0,0,0,219.2181906
26,2018-01-27,415.0689874,1900,192.3222944,636.4589781,415.0689874,415.0689874,-4.438479693,-4.438479693,-4.438479693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-180.7996686,-180.7996686,-180.7996686,0,0,0,410.6305077
27,2018-01-28,415.0993407,1900,265.9149696,693.567461,415.0993407,415.0993407,57.45138531,57.45138531,57.45138531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-182.7812424,-182.7812424,-182.7812424,0,0,0,472.550726
28,2018-01-29,415.1296941,1900,-431.8332912,-5.971398898,415.1296941,415.1296941,-635.7447753,-635.7447753,-635.7447753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-184.6201901,-184.6201901,-184.6201901,0,0,0,0
29,2018-01-30,415.1600474,1900,17.45800166,462.4214306,415.1600474,415.1600474,-170.4021083,-170.4021083,-170.4021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-186.2412398,-186.2412398,-186.2412398,0,0,0,244.7579391
30,2018-01-31,415.1904007,1900,22.72347054,471.1735037,415.1904007,415.1904007,-160.1734944,-160.1734944,-160.1734944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-187.5764606,-187.5764606,-187.5764606,0,0,0,255.0169063
31,2018-02-01,415.220754,1900,17.74114604,442.2196169,415.220754,415.220754,-180.2139141,-180.2139141,-180.2139141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-188.5667542,-188.5667542,-188.5667542,0,0,0,235.0068399
32,2018-02-02,415.2511073,1900,-6.520088216,410.8497437,415.2511073,415.2511073,-206.227163,-206.227163,-206.227163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-189.1629937,-189.1629937,-189.1629937,0,0,0,209.0239443
33,2018-02-03,415.2814607,1900,184.1625634,624.4963982,415.2814607,415.2814607,-12.96559417,-12.96559417,-12.96559417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-189.3267831,-189.3267831,-189.3267831,0,0,0,402.3158665
34,2018-02-04,415.311814,1900,255.9196293,700.8087238,415.311814,415.311814,51.20180244,51.20180244,51.20180244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-189.0308253,-189.0308253,-189.0308253,0,0,0,466.5136164
35,2018-02-05,415.3421673,1900,-455.1210723,3.637451417,415.3421673,415.3421673,-639.3834863,-639.3834863,-639.3834863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-188.2589011,-188.2589011,-188.2589011,0,0,0,0
36,2018-02-06,415.3725206,1900,21.75496741,455.1121193,415.3725206,415.3725206,-171.1663409,-171.1663409,-171.1663409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-187.0054725,-187.0054725,-187.0054725,0,0,0,244.2061797
37,2018-02-07,415.4028739,1900,33.45170815,482.1610892,415.4028739,415.4028739,-157.871972,-157.871972,-157.871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-185.2749382,-185.2749382,-185.2749382,0,0,0,257.530902
38,2018-02-08,415.4332273,1900,14.95561874,460.6692028,415.4332273,415.4332273,-174.7277405,-174.7277405,-174.7277405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-183.0805805,-183.0805805,-183.0805805,0,0,0,240.7054868
39,2018-02-09,415.4635806,1900,7.224861384,432.2425495,415.4635806,415.4635806,-197.5074216,-197.5074216,-197.5074216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-180.4432523,-180.4432523,-180.4432523,0,0,0,217.956159
40,2018-02-10,415.4939339,1900,192.6533528,621.3636856,415.4939339,415.4939339,-1.028671208,-1.028671208,-1.028671208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-177.3898601,-177.3898601,-177.3898601,0,0,0,414.4652627
41,2018-02-11,415.5242872,1900,263.6424201,693.7452609,415.5242872,415.5242872,66.28091944,66.28091944,66.28091944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-173.9517083,-173.9517083,-173.9517083,0,0,0,481.8052067
42,2018-02-12,415.5546406,1900,-421.9365575,26.84127645,415.5546406,415.5546406,-621.2873549,-621.2873549,-621.2873549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-170.1627697,-170.1627697,-170.1627697,0,0,0,0
43,2018-02-13,415.5849939,1900,50.9249755,491.3310802,415.5849939,415.5849939,-150.2188208,-150.2188208,-150.2188208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-166.0579523,-166.0579523,-166.0579523,0,0,0,265.3661731
44,2018-02-14,415.6153472,1900,63.85016706,496.955963,415.6153472,415.6153472,-134.2684627,-134.2684627,-134.2684627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-161.6714289,-161.6714289,-161.6714289,0,0,0,281.3468845
45,2018-02-15,415.6457005,1900,319.3491574,745.5131994,415.6457005,415.6457005,119.2615045,119.2615045,119.2615045,0,0,0,0,0,0,0,0,0,267.9437585,267.9437585,267.9437585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.9437585,267.9437585,267.9437585,0,0,0,8.352840084,8.352840084,8.352840084,-157.035094,-157.035094,-157.035094,0,0,0,534.9072051
46,2018-02-16,415.6760538,1900,347.2273557,793.1631099,415.6760538,415.6760538,158.0134218,158.0134218,158.0134218,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,-17.06416925,-17.06416925,-17.06416925,-152.177208,-152.177208,-152.177208,0,0,0,573.6894757
47,2018-02-17,415.7064072,1900,560.5868137,977.3035119,415.7064072,415.7064072,356.4947103,356.4947103,356.4947103,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2547991,327.2547991,327.2547991,0,0,0,176.3611889,176.3611889,176.3611889,-147.1212776,-147.1212776,-147.1212776,0,0,0,772.2011175
48,2018-02-18,415.7367605,1900,353.5678501,806.5580518,415.7367605,415.7367605,157.6584514,157.6584514,157.6584514,0,0,0,0,0,0,0,0,0,59.31104059,59.31104059,59.31104059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.31104059,59.31104059,59.31104059,0,0,0,240.2326277,240.2326277,240.2326277,-141.8852169,-141.8852169,-141.8852169,0,0,0,573.3952119
49,2018-02-19,415.7671138,1900,-375.633493,52.13447695,415.7671138,415.7671138,-587.6054032,-587.6054032,-587.6054032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-136.480818,-136.480818,-136.480818,0,0,0,0
50,2018-02-20,415.7974671,1900,78.60622992,519.4933338,415.7974671,415.7974671,-115.0744202,-115.0744202,-115.0744202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-130.9135517,-130.9135517,-130.9135517,0,0,0,300.7230469
51,2018-02-21,415.8278204,1900,99.22673372,525.4413954,415.8278204,415.8278204,-97.77973885,-97.77973885,-97.77973885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-125.182705,-125.182705,-125.182705,0,0,0,318.0480816
52,2018-02-22,415.8581738,1900,92.23932432,515.4667553,415.8581738,415.8581738,-110.9290079,-110.9290079,-110.9290079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840083,8.352840083,8.352840083,-119.281848,-119.281848,-119.281848,0,0,0,304.9291659
53,2018-02-23,415.8885271,1900,74.03234523,506.122082,415.8885271,415.8885271,-130.2637821,-130.2637821,-130.2637821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-113.1996129,-113.1996129,-113.1996129,0,0,0,285.624745
54,2018-02-24,415.9188804,1900,269.4082577,729.3839122,415.9188804,415.9188804,69.44043517,69.44043517,69.44043517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-106.9207537,-106.9207537,-106.9207537,0,0,0,485.3593156
55,2018-02-25,415.9492337,1900,331.0954997,787.9112599,415.9492337,415.9492337,139.8051823,139.8051823,139.8051823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-100.4274454,-100.4274454,-100.4274454,0,0,0,555.754416
56,2018-02-26,415.9795871,1900,-362.1059775,90.27736561,415.9795871,415.9795871,-544.8253558,-544.8253558,-544.8253558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-93.70077061,-93.70077061,-93.70077061,0,0,0,0
57,2018-02-27,416.0099404,1900,137.3261624,562.2743972,416.0099404,416.0099404,-70.88320452,-70.88320452,-70.88320452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-86.72233606,-86.72233606,-86.72233606,0,0,0,345.1267358
58,2018-02-28,416.0402937,1900,150.0182487,575.7553009,416.0402937,416.0402937,-52.07298761,-52.07298761,-52.07298761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-79.4759538,-79.4759538,-79.4759538,0,0,0,363.9673061
59,2018-03-01,416.070647,1900,236.6300552,692.0069246,416.070647,416.070647,46.69425194,46.69425194,46.69425194,0,0,0,0,0,0,0,0,0,110.2907307,110.2907307,110.2907307,110.2907307,110.2907307,110.2907307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-71.94931883,-71.94931883,-71.94931883,0,0,0,462.7648989
60,2018-03-02,416.1010003,1900,74.30415363,505.0751815,416.1010003,416.1010003,-126.954553,-126.954553,-126.954553,0,0,0,0,0,0,0,0,0,-45.75476909,-45.75476909,-45.75476909,-45.75476909,-45.75476909,-45.75476909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-64.13561471,-64.13561471,-64.13561471,0,0,0,289.1464472
61,2018-03-03,416.1313536,1900,313.4263213,747.6464168,416.1313536,416.1313536,120.32621,120.32621,120.32621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-56.03497888,-56.03497888,-56.03497888,0,0,0,536.4575636
62,2018-03-04,416.1617069,1900,399.0973819,838.962009,416.1617069,416.1617069,192.5768634,192.5768634,192.5768634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-47.65576427,-47.65576427,-47.65576427,0,0,0,608.7385703
63,2018-03-05,416.1920602,1900,-290.2133672,146.8286112,416.1920602,416.1920602,-490.1401241,-490.1401241,-490.1401241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-39.01553892,-39.01553892,-39.01553892,0,0,0,0
64,2018-03-06,416.2224135,1900,180.374001,611.06784,416.2224135,416.2224135,-14.30264291,-14.30264291,-14.30264291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-30.14177445,-30.14177445,-30.14177445,0,0,0,401.9197706
65,2018-03-07,416.2527668,1900,184.3675657,638.6549063,416.2527668,416.2527668,6.330782548,6.330782548,6.330782548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-21.07218364,-21.07218364,-21.07218364,0,0,0,422.5835493
66,2018-03-08,416.2831201,1900,191.7410296,634.103568,416.2831201,416.2831201,-3.501839366,-3.501839366,-3.501839366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840085,8.352840085,8.352840085,-11.85467945,-11.85467945,-11.85467945,0,0,0,412.7812807
67,2018-03-09,416.3134734,1900,196.0690563,622.7436737,416.3134734,416.3134734,-19.61110991,-19.61110991,-19.61110991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-2.546940668,-2.546940668,-2.546940668,0,0,0,396.7023635
68,2018-03-10,416.3438267,1900,397.0524268,816.9491563,416.3438267,416.3438267,183.1456062,183.1456062,183.1456062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,6.784417247,6.784417247,6.784417247,0,0,0,599.4894328
69,2018-03-11,416.37418,1900,450.9283314,890.3007284,416.37418,416.37418,256.2976809,256.2976809,256.2976809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,16.06505324,16.06505324,16.06505324,0,0,0,672.6718609
70,2018-03-12,416.4045333,1900,-224.4206783,213.0394523,416.4045333,416.4045333,-425.910118,-425.910118,-425.910118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,25.2144672,25.2144672,25.2144672,0,0,0,0
71,2018-03-13,416.4348866,1900,239.7727223,686.0816739,416.4348866,416.4348866,49.98701367,49.98701367,49.98701367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,34.14788213,34.14788213,34.14788213,0,0,0,466.4219002
