year,avgTemp,minTemp,maxTemp,corona,result
20180707,24,20,29,0,262
20180708,23,18,28,0,334
20180710,24,20,27,0,40
20180711,27,24,30,0,36
20180712,27,25,28,0,62
20180713,27,25,31,0,108
20180714,28,25,32,0,149
20180715,28,25,33,0,139
20180717,28,24,32,0,19
20180718,28,24,33,0,19
20180719,29,23,34,0,40
20180720,30,25,35,0,17
20180721,31,25,37,0,81
20180722,32,25,38,0,36
20180724,31,27,37,0,32
20180725,30,28,34,0,115
20180726,30,27,34,0,35
20180727,31,27,35,0,34
20180728,30,28,35,0,101
20180729,31,26,37,0,46
20180731,33,28,38,0,44
20180801,34,28,40,0,25
20180802,34,30,38,0,18
20180803,33,30,38,0,29
20180804,31,28,35,0,57
20180805,30,27,34,0,70
20180807,31,27,36,0,66
20180808,31,28,35,0,43
20180809,29,27,33,0,35
20180810,31,26,37,0,34
20180811,31,26,36,0,60
20180812,31,27,35,0,116
20180814,32,28,37,0,14
20180815,32,28,38,0,113
20180816,30,24,36,0,29
20180817,27,22,34,0,54
20180818,27,22,32,0,169
20180819,28,23,34,0,230
20180821,27,23,31,0,58
20180822,31,23,38,0,52
20180823,29,26,32,0,61
20180824,24,23,26,0,28
20180825,25,23,29,0,182
20180826,23,20,29,0,179
20180828,24,23,26,0,14
20180829,25,23,27,0,16
20180830,25,24,28,0,32
20180831,26,23,30,0,59
20180901,26,21,31,0,271
20180902,25,20,30,0,367
20180904,23,20,28,0,153
20180905,24,20,29,0,233
20180906,24,21,28,0,150
20180907,22,19,26,0,231
20180908,22,16,28,0,478
20180909,22,16,29,0,532
20180911,22,17,26,0,219
20180912,23,17,28,0,221
20180913,24,20,28,0,352
20180914,24,20,27,0,512
20180915,23,21,26,0,269
20180916,22,21,24,0,187
20180918,22,18,27,0,294
20180919,22,19,27,0,367
20180920,19,18,20,0,31
20180921,19,18,22,0,87
20180922,21,17,26,0,410
20180923,19,16,25,0,681
20180924,18,14,22,0,961
20180925,18,11,24,0,1320
20180926,19,16,25,0,1054
20180927,19,13,25,0,156
20180928,18,14,22,0,418
20180929,20,15,27,0,744
20180930,18,14,22,0,769
20181002,16,10,22,0,518
20181003,17,11,24,0,1006
20181004,19,13,26,0,665
20181005,17,16,19,0,102
20181006,18,16,22,0,363
20181007,16,12,21,0,991
20181009,15,11,20,0,1510
20181010,12,8,17,0,284
20181011,10,6,14,0,604
20181012,11,5,17,0,475
20181013,13,6,20,0,1000
20181014,13,7,20,0,1186
20181016,15,10,20,0,218
20181017,12,8,19,0,464
20181018,13,8,19,0,530
20181019,13,7,20,0,597
20181020,13,7,21,0,923
20181021,13,7,21,0,1188
20181023,12,10,17,0,239
20181024,13,8,19,0,1303
20181025,14,7,21,0,1489
20181026,12,10,15,0,255
20181027,9,6,12,0,1044
20181028,8,5,14,0,608
20181030,6,1,12,0,511
20181031,7,3,13,0,812
20181101,8,3,15,0,646
20181102,11,4,19,0,794
20181103,11,5,19,0,1370
20181104,12,5,19,0,1628
20181106,12,8,18,0,351
20181107,13,10,16,0,249
20181108,12,11,15,0,160
20181109,12,10,15,0,264
20181110,12,9,17,0,732
20181111,8,5,11,0,581
20181113,9,4,15,0,430
20181114,10,5,17,0,726
20181115,10,5,16,0,443
20181116,9,4,15,0,411
20181117,5,1,11,0,724
20181118,6,2,11,0,707
20181120,7,0,13,0,414
20181121,6,3,8,0,300
20181122,2,-1,7,0,312
20181123,2,-3,8,0,185
20181124,3,0,4,0,238
20181125,5,1,10,0,372
20181127,7,3,13,0,326
20181128,5,2,11,0,261
20181129,4,1,7,0,202
20181130,3,-2,8,0,616
20181201,6,1,12,0,414
20181202,8,3,12,0,342
20181204,7,0,12,0,277
20181205,0,-4,3,0,211
20181206,2,-1,7,0,285
20181207,-7,-10,-1,0,110
20181208,-8,-11,-4,0,244
20181209,-7,-12,-2,0,215
20181211,0,-2,3,0,167
20181212,-2,-5,2,0,124
20181213,-2,-6,2,0,240
20181214,-4,-8,1,0,196
20181215,-2,-8,3,0,249
20181216,0,-3,2,0,262
20181218,3,-3,7,0,144
20181219,4,1,10,0,120
20181220,3,-1,10,0,126
20181221,6,0,10,0,174
20181222,7,3,12,0,281
20181223,2,-3,8,0,387
20181225,1,-4,5,0,314
20181226,-2,-7,3,0,229
20181227,-10,-13,-7,0,79
20181228,-11,-14,-7,0,81
20181229,-8,-11,-3,0,206
20181230,-7,-11,-1,0,161
20190101,-5,-8,-1,0,130
20190102,-5,-9,0,0,20
20190103,-4,-8,3,0,37
20190104,-1,-6,4,0,25
20190105,-3,-6,1,0,113
20190106,-3,-6,3,0,153
20190108,-4,-7,1,0,39
20190109,-5,-9,1,0,31
20190110,-1,-5,3,0,46
20190111,2,0,7,0,55
20190112,3,-1,8,0,65
20190113,1,-3,8,0,117
20190115,-2,-7,3,0,26
20190116,-5,-10,-1,0,33
20190117,0,-3,4,0,30
20190118,1,-5,7,0,55
20190119,4,0,9,0,66
20190120,-1,-6,4,0,83
20190122,2,-3,7,0,69
20190123,2,-1,7,0,38
20190124,0,-5,7,0,53
20190125,-1,-4,3,0,41
20190126,-3,-7,2,0,162
20190127,0,-7,5,0,142
20190129,0,-6,7,0,39
20190130,2,-3,7,0,55
20190131,-2,-6,2,0,26
20190201,-2,-7,3,0,13
20190202,1,-3,6,0,87
20190203,3,2,5,0,96
20190204,-1,-3,3,0,266
20190205,3,-4,10,0,598
20190206,5,0,9,0,260
20190207,-2,-8,6,0,65
20190208,-6,-10,-1,0,32
20190209,-5,-9,-2,0,60
20190210,-5,-9,-2,0,60
20190212,-1,-4,4,0,67
20190213,-2,-6,3,0,49
20190214,-1,-6,6,0,62
20190215,-1,-3,1,0,24
20190216,-3,-5,2,0,55
20190217,-2,-7,5,0,168
20190219,1,0,3,0,42
20190220,2,0,5,0,51
20190221,2,-3,9,0,56
20190222,4,-2,11,0,34
20190223,7,1,15,0,200
20190224,6,1,14,0,216
20190226,5,-2,12,0,52
20190227,8,5,14,0,179
20190228,7,2,13,0,43
20190301,7,1,13,0,507
20190302,8,1,15,0,171
20190303,9,3,16,0,240
20190305,8,6,13,0,36
20190306,8,6,12,0,37
20190307,7,3,13,0,81
20190308,6,1,13,0,74
20190309,7,0,15,0,232
20190310,10,7,15,0,256
20190312,4,0,8,0,59
20190313,4,0,9,0,117
20190314,5,-2,10,0,165
20190315,6,2,11,0,68
20190316,4,0,9,0,155
20190317,6,3,12,0,440
20190319,10,3,17,0,113
20190320,10,7,15,0,30
20190321,7,2,11,0,38
20190322,3,-1,8,0,87
20190323,3,0,8,0,73
20190324,4,-1,10,0,452
20190326,11,7,18,0,97
20190327,12,9,16,0,150
20190328,9,6,15,0,78
20190329,9,6,15,0,154
20190330,5,4,8,0,106
20190331,4,3,8,0,197
20190402,7,1,13,0,188
20190403,8,2,14,0,235
20190404,9,3,16,0,112
20190405,11,7,17,0,191
20190406,9,6,12,0,269
20190407,13,6,20,0,1076
20190409,9,5,14,0,114
20190410,7,5,10,0,86
20190411,10,4,16,0,238
20190412,11,6,18,0,159
20190413,12,6,18,0,416
20190414,10,7,14,0,174
20190416,15,7,23,0,201
20190417,15,9,22,0,238
20190418,13,10,16,0,226
20190419,14,10,20,0,243
20190420,14,10,19,0,1186
20190421,15,12,20,0,647
20190423,20,15,26,0,122
20190424,20,16,26,0,359
20190425,13,9,17,0,92
20190426,8,6,10,0,135
20190427,12,4,18,0,534
20190428,13,10,17,0,400
20190430,16,9,23,0,203
20190501,16,11,22,0,710
20190502,17,11,25,0,237
20190503,18,10,26,0,214
20190504,20,12,27,0,478
20190505,19,14,27,0,1197
20190506,15,10,20,0,1043
20190507,15,8,22,0,226
20190508,16,10,21,0,181
20190509,17,12,23,0,296
20190510,18,10,27,0,653
20190511,20,13,28,0,893
20190512,22,15,29,0,997
20190514,20,13,27,0,291
20190515,21,15,28,0,262
20190516,24,17,30,0,1029
20190517,24,18,28,0,314
20190518,23,19,26,0,947
20190519,19,18,22,0,245
20190521,17,12,24,0,426
20190522,20,12,27,0,933
20190523,22,15,29,0,996
20190524,24,16,33,0,1008
20190525,23,18,29,0,599
20190526,25,19,31,0,838
20190528,18,12,25,0,302
20190529,20,13,27,0,467
20190530,20,15,25,0,223
20190531,19,16,23,0,634
20190601,19,15,24,0,471
20190602,21,14,28,0,709
20190604,23,18,29,0,165
20190605,23,18,30,0,288
20190606,21,19,25,0,367
20190607,20,17,25,0,90
20190608,22,16,28,0,548
20190609,22,17,27,0,530
20190611,21,16,26,0,194
20190612,22,16,26,0,145
20190613,23,17,29,0,457
20190614,23,19,28,0,232
20190615,22,18,27,0,448
20190616,22,16,27,0,485
20190618,21,17,25,0,154
20190619,21,19,25,0,92
20190620,23,20,28,0,152
20190621,22,19,26,0,180
20190622,24,18,31,0,410
20190623,25,19,31,0,471
20190625,26,20,33,0,140
20190626,26,21,30,0,366
20190627,26,22,31,0,119
20190628,25,22,29,0,144
20190629,23,20,28,0,389
20190630,24,21,29,0,700
20190702,24,21,30,0,122
20190703,24,21,27,0,178
20190704,25,20,33,0,144
20190705,28,20,35,0,170
20190706,30,25,36,0,154
20190707,27,23,33,0,232
20190709,25,20,30,0,73
20190710,23,19,27,0,83
20190711,22,20,26,0,126
20190712,24,20,29,0,146
20190713,25,22,30,0,228
20190714,26,21,32,0,277
20190716,25,21,29,0,54
20190717,26,22,29,0,82
20190718,27,23,32,0,87
20190719,29,23,35,0,73
20190720,28,25,32,0,234
20190721,25,24,27,0,155
20190723,28,24,33,0,45
20190724,27,25,27,0,58
20190725,26,26,27,0,44
20190726,25,24,26,0,38
20190727,28,25,33,0,234
20190728,26,25,28,0,196
20190730,28,26,31,0,92
20190731,26,24,28,0,43
20190801,26,24,30,0,132
20190802,28,25,33,0,53
20190803,29,26,36,0,144
20190804,28,25,34,0,215
20190806,32,28,37,0,62
20190807,27,24,30,0,167
20190808,29,26,33,0,84
20190809,30,26,35,0,66
20190810,32,27,37,0,255
20190811,30,26,36,0,441
20190813,29,25,35,0,212
20190814,30,26,36,0,217
20190815,26,24,29,0,229
20190816,26,23,30,0,275
20190817,26,23,29,0,561
20190818,26,23,31,0,619
20190820,28,23,33,0,347
20190821,27,24,30,0,140
20190822,27,23,31,0,157
20190823,26,23,31,0,240
20190824,24,22,27,0,628
20190825,25,20,30,0,668
20190827,26,22,29,0,158
20190828,26,24,30,0,321
20190829,23,20,26,0,61
20190830,23,20,27,0,183
20190831,24,19,29,0,444
20190901,24,19,28,0,319
20190903,24,22,28,0,149
20190904,23,21,26,0,23
20190905,23,22,28,0,54
20190906,25,22,29,0,58
20190907,26,23,30,0,2
20190908,25,23,27,0,267
20190910,24,22,27,0,52
20190911,24,20,29,0,168
20190912,21,19,23,0,208
20190913,23,18,29,0,810
20190914,22,21,24,0,863
20190915,24,20,30,0,1170
20190917,24,18,29,0,249
20190918,21,16,25,0,312
20190919,20,14,26,0,284
20190920,20,16,24,0,275
20190921,20,18,22,0,448
20190922,19,17,20,0,167
20190924,20,14,27,0,257
20190925,21,15,27,0,655
20190926,23,18,29,0,439
20190927,23,20,27,0,279
20190928,24,19,29,0,427
20190929,23,18,29,0,553
20191001,23,18,28,0,206
20191002,22,20,24,0,122
20191003,22,20,27,0,815
20191004,22,18,28,0,381
20191005,19,15,22,0,604
20191006,18,13,23,0,991
20191008,15,11,20,0,357
20191009,14,8,20,0,1152
20191010,15,11,20,0,464
20191011,19,13,26,0,451
20191012,18,13,23,0,1042
20191013,17,12,24,0,6282
20191015,15,9,20,0,671
20191016,15,9,21,0,540
20191017,15,11,22,0,441
20191018,17,12,23,0,1743
20191019,17,12,23,0,1164
20191020,17,12,23,0,1055
20191022,18,13,24,0,336
20191023,17,14,21,0,352
20191024,18,15,24,0,440
20191025,17,13,22,0,593
20191026,10,7,15,0,1156
20191027,11,5,17,0,1079
20191029,13,8,18,0,396
20191030,11,5,18,0,2050
20191031,15,8,20,0,1753
20191101,15,11,21,0,477
20191102,14,8,19,0,581
20191103,15,9,22,0,1002
20191105,12,8,18,0,359
20191106,11,6,17,0,801
20191107,9,5,14,0,410
20191108,7,1,13,0,235
20191109,10,4,17,0,535
20191110,10,6,15,0,654
20191112,9,5,15,0,375
20191113,7,3,11,0,139
20191114,1,-3,5,0,79
20191115,6,1,8,0,49
20191116,7,4,13,0,486
20191117,8,6,11,0,170
20191119,0,-4,4,0,177
20191120,1,-5,6,0,196
20191121,4,-2,9,0,166
20191122,10,3,17,0,311
20191123,12,8,18,0,343
20191124,10,5,16,0,362
20191126,7,1,14,0,262
20191127,3,0,7,0,509
20191128,4,-1,10,0,202
20191129,2,-3,7,0,129
20191130,4,-1,9,0,227
20191201,5,2,6,0,48
20191203,1,-5,4,0,35
20191204,2,-2,7,0,58
20191205,-4,-9,0,0,29
20191206,-6,-11,-1,0,42
20191207,-2,-6,1,0,68
20191208,-1,-6,5,0,107
20191210,8,6,11,0,41
20191211,6,0,10,0,40
20191212,-1,-4,3,0,59
20191213,2,-4,6,0,38
20191214,3,0,6,0,119
20191215,5,0,11,0,155
20191217,8,3,10,0,29
20191218,1,-2,5,0,69
20191219,-1,-5,3,0,44
20191220,-1,-4,2,0,42
20191221,-1,-5,2,0,56
20191222,4,0,8,0,108
20191224,1,-3,7,0,66
20191225,2,-3,7,0,167
20191226,2,-2,4,0,33
20191227,-2,-5,3,0,47
20191228,1,-4,6,0,76
20191229,4,1,6,0,142
20191231,-8,-11,-5,0,55
20200101,-2,-7,0,0,80
20200102,1,-1,4,0,20
20200103,0,-3,5,0,74
20200104,1,-3,6,0,156
20200105,1,-3,7,0,190
20200107,6,4,8,0,46
20200108,2,0,9,0,81
20200109,-1,-3,2,0,85
20200110,-1,-4,4,0,127
20200111,0,-3,4,0,237
20200112,-1,-4,3,0,250
20200114,-2,-6,3,0,121
20200115,-3,-6,2,0,93
20200116,-2,-6,3,0,117
20200117,-1,-5,5,0,136
20200118,0,-4,6,0,253
20200119,2,0,5,0,139
20200121,0,-6,6,0,122
20200122,3,0,8,0,125
20200123,5,0,10,0,110
20200124,3,-1,7,1,165
20200125,4,1,9,0,362
20200126,6,0,12,0,527
20200127,6,5,8,0,365
20200128,7,4,10,0,130
20200129,6,3,10,0,225
20200130,5,1,10,3,123
20200131,4,1,9,3,114
20200201,3,-1,8,0,238
20200202,2,-2,5,0,262
20200204,-2,-6,4,0,99
20200205,-8,-11,-5,2,97
20200206,-6,-12,0,1,95
20200207,-2,-7,2,0,81
20200208,0,-2,4,0,217
20200209,-1,-6,4,0,296
20200211,7,-1,15,0,125
20200212,7,7,8,0,75
20200213,7,5,9,0,134
20200214,8,3,15,0,160
20200215,10,6,16,0,272
20200216,-1,-4,8,1,216
20200218,-4,-8,1,0,108
20200219,1,-4,6,1,107
20200220,5,-1,11,1,95
20200221,7,2,11,7,125
20200222,4,0,8,3,109
20200223,3,-3,8,1,318
20200225,7,5,9,9,74
20200226,6,3,10,19,164
20200227,6,1,13,6,276
20200228,5,4,6,12,69
20200229,8,5,13,9,559
20200301,6,3,10,6,320
20200303,5,0,11,1,156
20200304,2,-1,5,4,110
20200305,1,-3,6,2,174
20200306,4,-3,10,1,187
20200307,7,1,14,8,507
20200308,9,2,17,6,864
20200310,6,3,11,26,63
20200311,4,0,8,45,289
20200312,7,0,13,14,336
20200313,5,0,9,12,230
20200314,4,-3,9,9,472
20200315,4,0,9,8,509
20200317,7,3,12,13,153
20200318,10,3,17,3,295
20200319,9,6,12,12,68
20200320,9,3,14,17,290
20200321,13,8,20,15,762
20200322,11,6,17,10,1108
20200324,11,5,18,4,308
20200325,13,6,19,3,314
20200326,15,8,21,13,208
20200327,12,7,16,12,249
20200328,8,5,13,17,801
20200329,9,1,16,24,1012
20200331,12,5,19,28,298
20200401,11,6,17,24,220
20200402,9,3,16,16,257
20200403,10,5,16,19,308
20200404,9,5,13,20,664
20200405,7,2,14,25,792
20200407,11,6,17,8,244
20200408,9,5,14,10,232
20200409,9,4,15,9,269
20200410,11,6,17,5,385
20200411,10,6,16,3,721
20200412,10,4,16,2,668
20200414,13,8,20,3,356
20200415,13,7,20,6,788
20200416,16,9,24,0,291
20200417,13,10,15,2,94
20200418,14,9,20,2,1251
20200419,12,10,16,1,492
20200421,7,5,10,2,219
20200422,6,4,8,2,172
20200423,8,3,13,0,209
20200424,10,4,14,0,284
20200425,13,10,17,1,637
20200426,12,7,19,0,1297
20200428,14,8,20,4,281
20200429,15,9,21,0,319
20200430,17,9,23,0,939
20200501,20,16,26,1,723
20200502,20,18,24,1,752
20200503,22,17,27,2,894
20200505,16,13,19,0,1052
20200506,19,11,28,0,263
20200507,21,15,27,0,273
20200508,20,14,27,0,406
20200509,14,13,17,11,137
20200510,14,13,17,11,649
20200512,14,11,19,21,209
20200513,16,10,22,13,365
20200514,19,12,25,5,293
20200515,16,14,20,6,90
20200516,17,15,20,11,809
20200517,19,15,25,6,1079
20200519,13,10,17,1,179
20200520,14,9,20,14,346
20200521,17,11,23,3,392
20200522,19,15,23,3,318
20200523,20,17,25,3,1147
20200524,17,14,20,6,979
20200526,16,13,23,16,467
20200527,17,12,24,15,472
20200528,19,14,23,21,446
20200529,21,15,28,16,397
