,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
28,2018-02-02,3681.300619,30000,-94.04590163,4873.814279,3681.300619,3681.300619,-1395.739169,-1395.739169,-1395.739169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1224.655964,-1224.655964,-1224.655964,0,0,0,2285.56145
29,2018-02-03,3693.73886,30000,1864.807934,6472.536723,3693.73886,3693.73886,592.820306,592.820306,592.820306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-1239.944505,-1239.944505,-1239.944505,0,0,0,4286.559166
30,2018-02-04,3706.177101,30000,731.310731,5404.962884,3706.177101,3706.177101,-527.9510871,-527.9510871,-527.9510871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-1250.649177,-1250.649177,-1250.649177,0,0,0,3178.226014
31,2018-02-06,3731.053582,30000,397.4218287,5548.966804,3731.053582,3731.053582,-810.547121,-810.547121,-810.547121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1256.703817,-1256.703817,-1256.703817,0,0,0,2920.506461
32,2018-02-07,3743.491822,30000,-158.5179026,4727.216768,3743.491822,3743.491822,-1333.079825,-1333.079825,-1333.079825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-1251.813302,-1251.813302,-1251.813302,0,0,0,2410.411997
33,2018-02-08,3755.930063,30000,-1075.612904,4154.640508,3755.930063,3755.930063,-2142.251744,-2142.251744,-2142.251744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.3998884,-900.3998884,-900.3998884,-1241.851855,-1241.851855,-1241.851855,0,0,0,1613.67832
34,2018-02-09,3768.368304,30000,-57.98919662,4906.162193,3768.368304,3768.368304,-1398.317393,-1398.317393,-1398.317393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1227.234187,-1227.234187,-1227.234187,0,0,0,2370.050911
35,2018-02-10,3780.806544,30000,1816.720456,6754.254703,3780.806544,3780.806544,624.2053663,624.2053663,624.2053663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-1208.559445,-1208.559445,-1208.559445,0,0,0,4405.011911
36,2018-02-11,3793.244785,30000,753.3036482,5931.885953,3793.244785,3793.244785,-463.8873958,-463.8873958,-463.8873958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-1186.585486,-1186.585486,-1186.585486,0,0,0,3329.357389
37,2018-02-13,3818.121266,30000,570.0171966,5510.932173,3818.121266,3818.121266,-690.2212445,-690.2212445,-690.2212445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1136.377941,-1136.377941,-1136.377941,0,0,0,3127.900022
38,2018-02-14,3830.559507,30000,132.3835715,5120.898342,3830.559507,3830.559507,-1191.427551,-1191.427551,-1191.427551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-1110.161028,-1110.161028,-1110.161028,0,0,0,2639.131956
39,2018-02-15,3842.997747,30000,7940.804516,12757.4395,3842.997747,3842.997747,6481.61263,6481.61263,6481.61263,0,0,0,0,0,0,0,0,0,8466.615277,8466.615277,8466.615277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8466.615277,8466.615277,8466.615277,0,0,0,-900.3998884,-900.3998884,-900.3998884,-1084.602758,-1084.602758,-1084.602758,0,0,0,10324.61038
40,2018-02-16,3855.435988,30000,14240.17085,19206.24222,3855.435988,3855.435988,12706.47235,12706.47235,12706.47235,0,0,0,0,0,0,0,0,0,13938.29344,13938.29344,13938.29344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13938.29344,13938.29344,13938.29344,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1060.737886,-1060.737886,-1060.737886,0,0,0,16561.90833
41,2018-02-17,3867.874229,30000,15993.50285,21089.68372,3867.874229,3867.874229,14731.51532,14731.51532,14731.51532,0,0,0,0,0,0,0,0,0,13938.29344,13938.29344,13938.29344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13938.29344,13938.29344,13938.29344,0,0,0,1832.764811,1832.764811,1832.764811,-1039.542927,-1039.542927,-1039.542927,0,0,0,18599.38955
42,2018-02-18,3880.312469,30000,6436.329491,11346.08479,3880.312469,3880.312469,5172.475858,5172.475858,5172.475858,0,0,0,0,0,0,0,0,0,5471.678162,5471.678162,5471.678162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471.678162,5471.678162,5471.678162,0,0,0,722.6980899,722.6980899,722.6980899,-1021.900393,-1021.900393,-1021.900393,0,0,0,9052.788327
43,2018-02-20,3905.18895,30000,938.9106578,5936.235359,3905.18895,3905.18895,-553.9845182,-553.9845182,-553.9845182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1000.141215,-1000.141215,-1000.141215,0,0,0,3351.204432
44,2018-02-21,3917.627191,30000,500.7438334,5448.191258,3917.627191,3917.627191,-1078.314314,-1078.314314,-1078.314314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-997.0477907,-997.0477907,-997.0477907,0,0,0,2839.312877
45,2018-02-22,3930.065432,30000,-425.2691259,4598.377911,3930.065432,3930.065432,-1899.911845,-1899.911845,-1899.911845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.3998884,-900.3998884,-900.3998884,-999.5119568,-999.5119568,-999.5119568,0,0,0,2030.153586
46,2018-02-23,3942.503672,30000,256.5396103,5247.253046,3942.503672,3942.503672,-1178.634974,-1178.634974,-1178.634974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1007.551768,-1007.551768,-1007.551768,0,0,0,2763.868699
47,2018-02-24,3954.941913,30000,2317.207147,7208.762135,3954.941913,3954.941913,811.7926863,811.7926863,811.7926863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-1020.972125,-1020.972125,-1020.972125,0,0,0,4766.734599
48,2018-02-25,3967.380153,30000,1181.86681,6269.686305,3967.380153,3967.380153,-316.6680754,-316.6680754,-316.6680754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-1039.366165,-1039.366165,-1039.366165,0,0,0,3650.712078
49,2018-02-27,3992.256635,30000,919.480425,5676.464093,3992.256635,3992.256635,-642.2858384,-642.2858384,-642.2858384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1088.442535,-1088.442535,-1088.442535,0,0,0,3349.970796
50,2018-02-28,4004.694875,30000,444.4323353,5377.246735,4004.694875,4004.694875,-1198.620344,-1198.620344,-1198.620344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-1117.353821,-1117.353821,-1117.353821,0,0,0,2806.074531
51,2018-03-01,4017.133115,30000,4617.040322,9465.382706,4017.133115,4017.133115,3002.929013,3002.929013,3002.929013,0,0,0,0,0,0,0,0,0,5051.070358,5051.070358,5051.070358,5051.070358,5051.070358,5051.070358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.3998884,-900.3998884,-900.3998884,-1147.741456,-1147.741456,-1147.741456,0,0,0,7020.062128
52,2018-03-02,4029.571355,30000,549.5031061,5295.049883,4029.571355,4029.571355,-1143.182271,-1143.182271,-1143.182271,0,0,0,0,0,0,0,0,0,206.2750421,206.2750421,206.2750421,206.2750421,206.2750421,206.2750421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1178.374108,-1178.374108,-1178.374108,0,0,0,2886.389083
53,2018-03-03,4042.009595,30000,2199.395394,7206.325847,4042.009595,4042.009595,624.8274679,624.8274679,624.8274679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-1207.937343,-1207.937343,-1207.937343,0,0,0,4666.837063
54,2018-03-04,4054.447835,30000,981.5695851,5852.590386,4054.447835,4054.447835,-512.3706665,-512.3706665,-512.3706665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-1235.068756,-1235.068756,-1235.068756,0,0,0,3542.077168
