,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23,2011-01-24,3529.992777,45000,-5718.09112,686.6175823,3529.992777,3529.992777,-6141.309834,-6141.309834,-6141.309834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-2231.873697,-2231.873697,-2231.873697,0,0,0,0
24,2011-01-25,3530.290907,45000,-832.9735853,5542.318263,3530.290907,3530.290907,-967.4002295,-967.4002295,-967.4002295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-2275.166795,-2275.166795,-2275.166795,0,0,0,2562.890677
25,2011-01-26,3530.589037,45000,-2151.630795,4520.494586,3530.589037,3530.589037,-2462.714933,-2462.714933,-2462.714933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.7715519,-144.7715519,-144.7715519,-2317.943381,-2317.943381,-2317.943381,0,0,0,1067.874104
26,2011-01-27,3530.887167,45000,-2516.373491,3552.201794,3530.887167,3530.887167,-2839.350446,-2839.350446,-2839.350446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.5081924,-480.5081924,-480.5081924,-2358.842253,-2358.842253,-2358.842253,0,0,0,691.5367207
27,2011-01-28,3531.185296,45000,-2130.515585,4130.783676,3531.185296,3531.185296,-2524.320883,-2524.320883,-2524.320883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.8122099,-127.8122099,-127.8122099,-2396.508673,-2396.508673,-2396.508673,0,0,0,1006.864414
28,2011-01-29,3531.483426,45000,-28.98022756,6094.35876,3531.483426,3531.483426,-484.8241068,-484.8241068,-484.8241068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.810248,1944.810248,1944.810248,-2429.634355,-2429.634355,-2429.634355,0,0,0,3046.659319
29,2011-01-30,3531.781556,45000,-492.6661116,5735.086494,3531.781556,3531.781556,-1047.045231,-1047.045231,-1047.045231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-2456.996509,-2456.996509,-2456.996509,0,0,0,2484.736325
30,2011-01-31,3532.079686,45000,-6021.679682,190.0930826,3532.079686,3532.079686,-6386.93089,-6386.93089,-6386.93089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-2477.494753,-2477.494753,-2477.494753,0,0,0,0
31,2011-02-01,3532.377816,45000,-967.9745794,5660.974158,3532.377816,3532.377816,-1182.418257,-1182.418257,-1182.418257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-2490.184822,-2490.184822,-2490.184822,0,0,0,2349.959559
32,2011-02-02,3532.675946,45000,2140.834728,8298.667977,3532.675946,3532.675946,1627.453796,1627.453796,1627.453796,0,0,0,0,0,0,0,0,0,4266.533388,4266.533388,4266.533388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266.533388,4266.533388,4266.533388,0,0,0,-144.7715519,-144.7715519,-144.7715519,-2494.30804,-2494.30804,-2494.30804,0,0,0,5160.129741
33,2011-02-03,3532.974075,45000,4919.310078,11367.55992,3532.974075,3532.974075,4508.986704,4508.986704,4508.986704,0,0,0,0,0,0,0,0,0,7478.810581,7478.810581,7478.810581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478.810581,7478.810581,7478.810581,0,0,0,-480.5081924,-480.5081924,-480.5081924,-2489.315684,-2489.315684,-2489.315684,0,0,0,8041.960779
