,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
43,2018-02-13,94.16742871,1000,-101.6867401,130.6153405,94.16742871,94.16742871,-83.57127806,-83.57127806,-83.57127806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.66118263,-13.66118263,-13.66118263,-69.91009543,-69.91009543,-69.91009543,0,0,0,10.59615066
44,2018-02-14,94.15413558,1000,-98.37163689,127.687797,94.15413558,94.15413558,-77.16401045,-77.16401045,-77.16401045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.854126998,-8.854126998,-8.854126998,-68.30988345,-68.30988345,-68.30988345,0,0,0,16.99012513
45,2018-02-15,94.14084245,1000,-6.451935759,220.1561424,94.14084245,94.14084245,13.52176464,13.52176464,13.52176464,0,0,0,0,0,0,0,0,0,82.8076231,82.8076231,82.8076231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8076231,82.8076231,82.8076231,0,0,0,-2.686513243,-2.686513243,-2.686513243,-66.59934521,-66.59934521,-66.59934521,0,0,0,107.6626071
46,2018-02-16,94.12754932,1000,42.98582543,280.9368043,94.12754932,94.12754932,70.89901104,70.89901104,70.89901104,0,0,0,0,0,0,0,0,0,151.0565235,151.0565235,151.0565235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0565235,151.0565235,151.0565235,0,0,0,-15.35569947,-15.35569947,-15.35569947,-64.80181296,-64.80181296,-64.80181296,0,0,0,165.0265604
47,2018-02-17,94.11425618,1000,128.6016479,348.6020879,94.11425618,94.11425618,146.5251085,146.5251085,146.5251085,0,0,0,0,0,0,0,0,0,151.0565235,151.0565235,151.0565235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0565235,151.0565235,151.0565235,0,0,0,58.40744714,58.40744714,58.40744714,-62.93886216,-62.93886216,-62.93886216,0,0,0,240.6393646
48,2018-02-18,94.10096305,1000,72.30548496,299.4147993,94.10096305,94.10096305,95.89421863,95.89421863,95.89421863,0,0,0,0,0,0,0,0,0,68.24890038,68.24890038,68.24890038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.24890038,68.24890038,68.24890038,0,0,0,88.67492199,88.67492199,88.67492199,-61.02960373,-61.02960373,-61.02960373,0,0,0,189.9951817
49,2018-02-19,94.08766992,1000,-189.6611528,44.51871291,94.08766992,94.08766992,-165.6149554,-165.6149554,-165.6149554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106.5248468,-106.5248468,-106.5248468,-59.09010863,-59.09010863,-59.09010863,0,0,0,0
50,2018-02-20,94.07437679,1000,-82.27043886,139.4806179,94.07437679,94.07437679,-70.79416584,-70.79416584,-70.79416584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.66118263,-13.66118263,-13.66118263,-57.13298321,-57.13298321,-57.13298321,0,0,0,23.28021095
51,2018-02-21,94.06108365,1000,-79.6335899,142.217321,94.06108365,94.06108365,-64.02123525,-64.02123525,-64.02123525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.854126998,-8.854126998,-8.854126998,-55.16710825,-55.16710825,-55.16710825,0,0,0,30.03984841
52,2018-02-22,94.04779052,1000,-71.48541206,156.8383411,94.04779052,94.04779052,-55.8840617,-55.8840617,-55.8840617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.686513243,-2.686513243,-2.686513243,-53.19754845,-53.19754845,-53.19754845,0,0,0,38.16372883
53,2018-02-23,94.03449739,1000,-93.1337705,141.1115833,94.03449739,94.03449739,-66.58133249,-66.58133249,-66.58133249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.35569947,-15.35569947,-15.35569947,-51.22563302,-51.22563302,-51.22563302,0,0,0,27.4531649
54,2018-02-24,94.02120426,1000,-3.313822239,209.8968414,94.02120426,94.02120426,9.15824551,9.15824551,9.15824551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.40744714,58.40744714,58.40744714,-49.24920163,-49.24920163,-49.24920163,0,0,0,103.1794498
55,2018-02-25,94.00791112,1000,21.5522288,247.640976,94.00791112,94.00791112,41.41191778,41.41191778,41.41191778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.67492199,88.67492199,88.67492199,-47.2630042,-47.2630042,-47.2630042,0,0,0,135.4198289
56,2018-02-26,93.99461799,1000,-168.7091837,56.68541358,93.99461799,93.99461799,-151.7840839,-151.7840839,-151.7840839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106.5248468,-106.5248468,-106.5248468,-45.2592371,-45.2592371,-45.2592371,0,0,0,0
57,2018-02-27,93.98132486,1000,-65.30610301,151.2323953,93.98132486,93.98132486,-56.88937629,-56.88937629,-56.88937629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.66118263,-13.66118263,-13.66118263,-43.22819366,-43.22819366,-43.22819366,0,0,0,37.09194857
58,2018-02-28,93.96803173,1000,-66.54038611,153.307883,93.96803173,93.96803173,-50.01312942,-50.01312942,-50.01312942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.854126998,-8.854126998,-8.854126998,-41.15900242,-41.15900242,-41.15900242,0,0,0,43.95490231
59,2018-03-01,93.95473859,1000,-8.426305213,222.9504123,93.95473859,93.95473859,14.89021229,14.89021229,14.89021229,0,0,0,0,0,0,0,0,0,56.61714896,56.61714896,56.61714896,56.61714896,56.61714896,56.61714896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.686513243,-2.686513243,-2.686513243,-39.04042343,-39.04042343,-39.04042343,0,0,0,108.8449509
60,2018-03-02,93.94144546,1000,-97.51908595,125.5146841,93.94144546,93.94144546,-77.17863255,-77.17863255,-77.17863255,0,0,0,0,0,0,0,0,0,-24.96126252,-24.96126252,-24.96126252,-24.96126252,-24.96126252,-24.96126252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.35569947,-15.35569947,-15.35569947,-36.86167056,-36.86167056,-36.86167056,0,0,0,16.7628129
