year,avgTemp,minTemp,maxTemp,corona,result
20180825,25,23,29,0,86
20180826,23,20,29,0,134
20180827,23,20,25,0,320
20180828,24,23,26,0,7
20180829,25,23,27,0,84
20180830,25,24,28,0,210
20180831,26,23,30,0,109
20180901,26,21,31,0,96
20180902,25,20,30,0,223
20180904,23,20,28,0,41
20180905,24,20,29,0,53
20180906,24,21,28,0,38
20180907,22,19,26,0,50
20180908,22,16,28,0,172
20180909,22,16,29,0,296
20180911,22,17,26,0,73
20180912,23,17,28,0,70
20180913,24,20,28,0,61
20180914,24,20,27,0,37
20180915,23,21,26,0,72
20180916,22,21,24,0,147
20180918,22,18,27,0,202
20180919,22,19,27,0,70
20180920,19,18,20,0,14
20180921,19,18,22,0,19
20180922,21,17,26,0,169
20180923,19,16,25,0,131
20180924,18,14,22,0,443
20180925,18,11,24,0,566
20180926,19,16,25,0,459
20180927,19,13,25,0,159
20180928,18,14,22,0,119
20180929,20,15,27,0,213
20180930,18,14,22,0,292
20181002,16,10,22,0,224
20181003,17,11,24,0,288
20181004,19,13,26,0,117
20181005,17,16,19,0,6
20181006,18,16,22,0,62
20181007,16,12,21,0,279
20181009,15,11,20,0,315
20181010,12,8,17,0,176
20181011,10,6,14,0,213
20181012,11,5,17,0,121
20181013,13,6,20,0,254
20181014,13,7,20,0,380
20181016,15,10,20,0,99
20181017,12,8,19,0,156
20181018,13,8,19,0,234
20181019,13,7,20,0,300
20181020,13,7,21,0,601
20181021,13,7,21,0,449
20181023,12,10,17,0,67
20181024,13,8,19,0,114
20181025,14,7,21,0,153
20181026,12,10,15,0,31
20181027,9,6,12,0,195
20181028,8,5,14,0,241
20181030,6,1,12,0,131
20181031,7,3,13,0,269
20181101,8,3,15,0,280
20181102,11,4,19,0,107
20181103,11,5,19,0,287
20181104,12,5,19,0,372
20181106,12,8,18,0,115
20181107,13,10,16,0,55
20181108,12,11,15,0,13
20181109,12,10,15,0,60
20181110,12,9,17,0,167
20181111,8,5,11,0,118
20181113,9,4,15,0,173
20181114,10,5,17,0,102
20181115,10,5,16,0,202
20181116,9,4,15,0,67
20181117,5,1,11,0,125
20181118,6,2,11,0,139
20181120,7,0,13,0,87
20181121,6,3,8,0,23
20181122,2,-1,7,0,118
20181123,2,-3,8,0,46
20181125,5,1,10,0,89
20181127,7,3,13,0,33
20181128,5,2,11,0,56
20181129,4,1,7,0,36
20181130,3,-2,8,0,36
20181201,6,1,12,0,71
20181202,8,3,12,0,87
20181204,7,0,12,0,21
20181205,0,-4,3,0,14
20181206,2,-1,7,0,42
20181207,-7,-10,-1,0,56
20181208,-8,-11,-4,0,66
20181209,-7,-12,-2,0,37
20181211,0,-2,3,0,36
20181212,-2,-5,2,0,45
20181213,-2,-6,2,0,105
20181214,-4,-8,1,0,43
20181215,-2,-8,3,0,41
20181216,0,-3,2,0,36
20181218,3,-3,7,0,37
20181219,4,1,10,0,53
20181220,3,-1,10,0,65
20181221,6,0,10,0,23
20181222,7,3,12,0,62
20181223,2,-3,8,0,69
20181225,1,-4,5,0,82
20181226,-2,-7,3,0,28
20181227,-10,-13,-7,0,29
20181228,-11,-14,-7,0,11
20181229,-8,-11,-3,0,31
20181230,-7,-11,-1,0,66
20190101,-5,-8,-1,0,66
20190102,-5,-9,0,0,12
20190103,-4,-8,3,0,45
20190104,-1,-6,4,0,32
20190105,-3,-6,1,0,49
20190106,-3,-6,3,0,86
20190108,-4,-7,1,0,37
20190109,-5,-9,1,0,28
20190110,-1,-5,3,0,66
20190111,2,0,7,0,34
20190112,3,-1,8,0,34
20190113,1,-3,8,0,41
20190115,-2,-7,3,0,20
20190116,-5,-10,-1,0,55
20190117,0,-3,4,0,140
20190118,1,-5,7,0,41
20190119,4,0,9,0,71
20190120,-1,-6,4,0,39
20190122,2,-3,7,0,46
20190123,2,-1,7,0,68
20190124,0,-5,7,0,81
20190125,-1,-4,3,0,90
20190126,-3,-7,2,0,40
20190127,0,-7,5,0,72
20190129,0,-6,7,0,48
20190130,2,-3,7,0,50
20190131,-2,-6,2,0,12
20190201,-2,-7,3,0,44
20190202,1,-3,6,0,53
20190203,3,2,5,0,24
20190204,-1,-3,3,0,67
20190205,3,-4,10,0,248
20190206,5,0,9,0,167
20190207,-2,-8,6,0,41
20190208,-6,-10,-1,0,16
20190209,-5,-9,-2,0,92
20190210,-5,-9,-2,0,56
20190212,-1,-4,4,0,21
20190213,-2,-6,3,0,32
20190214,-1,-6,6,0,36
20190215,-1,-3,1,0,20
20190216,-3,-5,2,0,41
20190217,-2,-7,5,0,108
20190219,1,0,3,0,21
20190220,2,0,5,0,26
20190221,2,-3,9,0,32
20190222,4,-2,11,0,77
20190223,7,1,15,0,80
20190224,6,1,14,0,115
20190226,5,-2,12,0,50
20190227,8,5,14,0,237
20190228,7,2,13,0,37
20190301,7,1,13,0,258
20190302,8,1,15,0,81
20190303,9,3,16,0,75
20190305,8,6,13,0,7
20190306,8,6,12,0,11
20190307,7,3,13,0,71
20190308,6,1,13,0,108
20190309,7,0,15,0,151
20190310,10,7,15,0,152
20190312,4,0,8,0,26
20190313,4,0,9,0,54
20190314,5,-2,10,0,69
20190315,6,2,11,0,26
20190316,4,0,9,0,85
20190317,6,3,12,0,207
20190319,10,3,17,0,91
20190320,10,7,15,0,48
20190321,7,2,11,0,62
20190322,3,-1,8,0,93
20190323,3,0,8,0,62
20190324,4,-1,10,0,187
20190326,11,7,18,0,59
20190327,12,9,16,0,69
20190328,9,6,15,0,48
20190329,9,6,15,0,105
20190330,5,4,8,0,58
20190331,4,3,8,0,77
20190402,7,1,13,0,115
20190403,8,2,14,0,112
20190404,9,3,16,0,149
20190405,11,7,17,0,46
20190406,9,6,12,0,96
20190407,13,6,20,0,285
20190409,9,5,14,0,144
20190410,7,5,10,0,60
20190411,10,4,16,0,171
20190412,11,6,18,0,104
20190413,12,6,18,0,305
20190414,10,7,14,0,94
20190416,15,7,23,0,64
20190417,15,9,22,0,145
20190418,13,10,16,0,120
20190419,14,10,20,0,73
20190420,14,10,19,0,256
20190421,15,12,20,0,244
20190423,20,15,26,0,107
20190424,20,16,26,0,221
20190425,13,9,17,0,269
20190426,8,6,10,0,66
20190427,12,4,18,0,240
20190428,13,10,17,0,227
20190430,16,9,23,0,101
20190501,16,11,22,0,300
20190502,17,11,25,0,87
20190503,18,10,26,0,186
20190504,20,12,27,0,341
20190505,19,14,27,0,517
20190506,15,10,20,0,445
20190507,15,8,22,0,80
20190508,16,10,21,0,123
20190509,17,12,23,0,84
20190510,18,10,27,0,89
20190511,20,13,28,0,241
20190512,22,15,29,0,348
20190514,20,13,27,0,219
20190515,21,15,28,0,93
20190516,24,17,30,0,123
20190517,24,18,28,0,265
20190518,23,19,26,0,273
20190519,19,18,22,0,126
20190521,17,12,24,0,213
20190522,20,12,27,0,148
20190523,22,15,29,0,77
20190524,24,16,33,0,53
20190525,23,18,29,0,187
20190526,25,19,31,0,312
20190528,18,12,25,0,77
20190529,20,13,27,0,174
20190530,20,15,25,0,114
20190531,19,16,23,0,238
20190601,19,15,24,0,245
20190602,21,14,28,0,343
20190604,23,18,29,0,211
20190605,23,18,30,0,109
20190606,21,19,25,0,182
20190607,20,17,25,0,130
20190608,22,16,28,0,1293
20190609,22,17,27,0,237
20190611,21,16,26,0,223
20190612,22,16,26,0,140
20190613,23,17,29,0,227
20190614,23,19,28,0,114
20190615,22,18,27,0,208
20190616,22,16,27,0,404
20190618,21,17,25,0,63
20190619,21,19,25,0,50
20190620,23,20,28,0,308
20190621,22,19,26,0,106
20190622,24,18,31,0,289
20190623,25,19,31,0,263
20190625,26,20,33,0,203
20190626,26,21,30,0,136
20190627,26,22,31,0,168
20190628,25,22,29,0,79
20190629,23,20,28,0,121
20190630,24,21,29,0,322
20190702,24,21,30,0,161
20190703,24,21,27,0,37
20190704,25,20,33,0,189
20190705,28,20,35,0,65
20190706,30,25,36,0,92
20190707,27,23,33,0,125
20190709,25,20,30,0,57
20190710,23,19,27,0,45
20190711,22,20,26,0,91
20190712,24,20,29,0,67
20190713,25,22,30,0,139
20190714,26,21,32,0,153
20190716,25,21,29,0,74
20190717,26,22,29,0,59
20190718,27,23,32,0,53
20190719,29,23,35,0,36
20190720,28,25,32,0,122
20190721,25,24,27,0,103
20190723,28,24,33,0,71
20190724,27,25,27,0,26
20190725,26,26,27,0,32
20190726,25,24,26,0,26
20190727,28,25,33,0,43
20190728,26,25,28,0,64
20190730,28,26,31,0,78
20190731,26,24,28,0,72
20190801,26,24,30,0,66
20190802,28,25,33,0,45
20190803,29,26,36,0,56
20190804,28,25,34,0,90
20190806,32,28,37,0,42
20190807,27,24,30,0,53
20190808,29,26,33,0,98
20190809,30,26,35,0,28
20190810,32,27,37,0,130
20190811,30,26,36,0,144
20190813,29,25,35,0,139
20190814,30,26,36,0,54
20190815,26,24,29,0,106
20190816,26,23,30,0,122
20190817,26,23,29,0,216
20190818,26,23,31,0,279
20190820,28,23,33,0,151
20190821,27,24,30,0,123
20190822,27,23,31,0,119
20190823,26,23,31,0,157
20190824,24,22,27,0,228
20190825,25,20,30,0,247
20190827,26,22,29,0,408
20190828,26,24,30,0,259
20190829,23,20,26,0,201
20190830,23,20,27,0,217
20190831,24,19,29,0,151
20190901,24,19,28,0,219
20190903,24,22,28,0,104
20190904,23,21,26,0,55
20190905,23,22,28,0,35
20190906,25,22,29,0,78
20190908,25,23,27,0,145
20190910,24,22,27,0,47
20190911,24,20,29,0,67
20190912,21,19,23,0,181
20190913,23,18,29,0,505
20190914,22,21,24,0,470
20190915,24,20,30,0,615
20190917,24,18,29,0,94
20190918,21,16,25,0,184
20190919,20,14,26,0,117
20190920,20,16,24,0,106
20190921,20,18,22,0,142
20190922,19,17,20,0,74
20190924,20,14,27,0,232
20190925,21,15,27,0,131
20190926,23,18,29,0,244
20190927,23,20,27,0,97
20190928,24,19,29,0,156
20190929,23,18,29,0,261
20191001,23,18,28,0,123
20191002,22,20,24,0,50
20191003,22,20,27,0,226
20191004,22,18,28,0,367
20191005,19,15,22,0,324
20191006,18,13,23,0,373
20191008,15,11,20,0,238
20191009,14,8,20,0,422
20191010,15,11,20,0,350
20191011,19,13,26,0,208
20191012,18,13,23,0,224
20191013,17,12,24,0,446
20191015,15,9,20,0,214
20191016,15,9,21,0,167
20191017,15,11,22,0,305
20191018,17,12,23,0,272
20191019,17,12,23,0,577
20191020,17,12,23,0,520
20191022,18,13,24,0,440
20191023,17,14,21,0,323
20191024,18,15,24,0,419
20191025,17,13,22,0,450
20191026,10,7,15,0,283
20191027,11,5,17,0,529
20191029,13,8,18,0,273
20191030,11,5,18,0,387
20191031,15,8,20,0,255
20191101,15,11,21,0,177
20191102,14,8,19,0,359
20191103,15,9,22,0,397
20191105,12,8,18,0,239
20191106,11,6,17,0,311
20191107,9,5,14,0,308
20191108,7,1,13,0,213
20191109,10,4,17,0,450
20191110,10,6,15,0,345
20191112,9,5,15,0,239
20191113,7,3,11,0,189
20191114,1,-3,5,0,269
20191115,6,1,8,0,48
20191116,7,4,13,0,197
20191117,8,6,11,0,49
20191119,0,-4,4,0,107
20191120,1,-5,6,0,72
20191121,4,-2,9,0,149
20191122,10,3,17,0,223
20191123,12,8,18,0,250
20191124,10,5,16,0,228
20191126,7,1,14,0,176
20191127,3,0,7,0,137
20191128,4,-1,10,0,248
20191129,2,-3,7,0,155
20191130,4,-1,9,0,197
20191201,5,2,6,0,94
20191203,1,-5,4,0,221
20191204,2,-2,7,0,120
20191205,-4,-9,0,0,77
20191206,-6,-11,-1,0,51
20191207,-2,-6,1,0,76
20191208,-1,-6,5,0,177
20191210,8,6,11,0,72
20191211,6,0,10,0,176
20191212,-1,-4,3,0,110
20191213,2,-4,6,0,119
20191214,3,0,6,0,248
20191215,5,0,11,0,232
20191217,8,3,10,0,74
20191218,1,-2,5,0,153
20191219,-1,-5,3,0,175
20191220,-1,-4,2,0,114
20191221,-1,-5,2,0,120
20191222,4,0,8,0,211
20191224,1,-3,7,0,116
20191225,2,-3,7,0,223
20191226,2,-2,4,0,79
20191227,-2,-5,3,0,100
20191228,1,-4,6,0,121
20191229,4,1,6,0,110
20191231,-8,-11,-5,0,64
20200101,-2,-7,0,0,103
20200102,1,-1,4,0,69
20200103,0,-3,5,0,51
20200104,1,-3,6,0,148
20200105,1,-3,7,0,68
20200107,6,4,8,0,47
20200108,2,0,9,0,37
20200109,-1,-3,2,0,57
20200110,-1,-4,4,0,44
20200111,0,-3,4,0,129
20200112,-1,-4,3,0,135
20200114,-2,-6,3,0,118
20200115,-3,-6,2,0,54
20200116,-2,-6,3,0,206
20200117,-1,-5,5,0,51
20200118,0,-4,6,0,44
20200119,2,0,5,0,45
20200121,0,-6,6,0,68
20200122,3,0,8,0,63
20200123,5,0,10,0,72
20200124,3,-1,7,1,141
20200125,4,1,9,0,336
20200126,6,0,12,0,302
20200127,6,5,8,0,299
20200128,7,4,10,0,66
20200129,6,3,10,0,87
20200130,5,1,10,3,72
20200131,4,1,9,3,70
20200201,3,-1,8,0,133
20200202,2,-2,5,0,109
20200204,-2,-6,4,0,78
20200205,-8,-11,-5,2,101
20200206,-6,-12,0,1,44
20200207,-2,-7,2,0,28
20200208,0,-2,4,0,124
20200209,-1,-6,4,0,181
20200211,7,-1,15,0,76
20200212,7,7,8,0,36
20200213,7,5,9,0,43
20200214,8,3,15,0,82
20200215,10,6,16,0,117
20200216,-1,-4,8,1,101
20200218,-4,-8,1,0,111
20200219,1,-4,6,1,107
20200220,5,-1,11,1,86
20200221,7,2,11,7,43
20200222,4,0,8,3,148
20200223,3,-3,8,1,221
20200225,7,5,9,9,33
20200226,6,3,10,19,181
20200227,6,1,13,6,153
20200228,5,4,6,12,16
20200229,8,5,13,9,339
20200301,6,3,10,6,158
20200303,5,0,11,1,95
20200304,2,-1,5,4,97
20200305,1,-3,6,2,114
20200306,4,-3,10,1,113
20200307,7,1,14,8,281
20200308,9,2,17,6,551
20200310,6,3,11,26,33
20200311,4,0,8,45,204
20200312,7,0,13,14,139
20200313,5,0,9,12,183
20200314,4,-3,9,9,346
20200315,4,0,9,8,296
20200317,7,3,12,13,142
20200318,10,3,17,3,188
20200319,9,6,12,12,65
20200320,9,3,14,17,250
20200321,13,8,20,15,384
20200322,11,6,17,10,660
20200324,11,5,18,4,135
20200325,13,6,19,3,321
20200326,15,8,21,13,104
20200327,12,7,16,12,136
20200328,8,5,13,17,405
20200329,9,1,16,24,588
20200331,12,5,19,28,336
20200401,11,6,17,24,155
20200402,9,3,16,16,233
20200403,10,5,16,19,170
20200404,9,5,13,20,437
20200405,7,2,14,25,588
20200407,11,6,17,8,202
20200408,9,5,14,10,156
20200409,9,4,15,9,215
20200410,11,6,17,5,178
20200411,10,6,16,3,401
20200412,10,4,16,2,413
20200414,13,8,20,3,211
20200415,13,7,20,6,428
20200416,16,9,24,0,172
20200417,13,10,15,2,21
20200418,14,9,20,2,589
20200419,12,10,16,1,290
20200421,7,5,10,2,199
20200422,6,4,8,2,72
20200423,8,3,13,0,147
20200424,10,4,14,0,157
20200425,13,10,17,1,279
20200426,12,7,19,0,714
20200428,14,8,20,4,218
20200429,15,9,21,0,365
20200430,17,9,23,0,570
20200501,20,16,26,1,339
20200502,20,18,24,1,369
20200503,22,17,27,2,422
20200505,16,13,19,0,372
20200506,19,11,28,0,104
20200507,21,15,27,0,199
20200508,20,14,27,0,199
20200509,14,13,17,11,70
20200510,14,13,17,11,314
20200512,14,11,19,21,244
20200513,16,10,22,13,169
20200514,19,12,25,5,147
20200515,16,14,20,6,43
20200516,17,15,20,11,246
20200517,19,15,25,6,364
20200519,13,10,17,1,50
20200520,14,9,20,14,261
20200521,17,11,23,3,153
20200522,19,15,23,3,206
20200523,20,17,25,3,333
20200524,17,14,20,6,396
20200526,16,13,23,16,63
20200527,17,12,24,15,227
20200528,19,14,23,21,130
20200529,21,15,28,16,197
